id,year,site,replicate,block,hybrid,date_planted,day_of_year_planted,day_of_year_harvested,date_harvested,yield_mg_ha,grain_moisture,soilpH,om_pct,soilk_ppm,soilp_ppm,previous_crop,longitude,latitude
63488,2019,ONH2,2,4,PHN11_PHW65_0637/PHT69,2019-06-19,170,324,2019-11-20,9.704163604,23.1,NA,NA,NA,NA,soybean,-81.882542,42.452053
63489,2019,ONH2,2,4,PHN11_PHW65_0408/PHT69,2019-06-19,170,324,2019-11-20,7.606662643,32.2,NA,NA,NA,NA,soybean,-81.882542,42.452053
63490,2019,ONH2,2,4,PHN11_PHW65_0451/PHT69,2019-06-19,170,324,2019-11-20,9.870907393,23.5,NA,NA,NA,NA,soybean,-81.882542,42.452053
63491,2019,ONH2,2,4,PHN11_PHW65_0374/PHT69,2019-06-19,170,324,2019-11-20,10.43510641,26.5,NA,NA,NA,NA,soybean,-81.882542,42.452053
63492,2019,ONH2,2,4,PHN11_PHW65_0402/PHT69,2019-06-19,170,324,2019-11-20,9.54098568,25.6,NA,NA,NA,NA,soybean,-81.882542,42.452053
63493,2019,ONH2,2,4,PHN11_PHW65_0050/PHT69,2019-06-19,170,324,2019-11-20,9.1776571,28.1,NA,NA,NA,NA,soybean,-81.882542,42.452053
63494,2019,ONH2,2,4,PHN11_PHW65_0055/PHT69,2019-06-19,170,324,2019-11-20,9.193987439,28.6,NA,NA,NA,NA,soybean,-81.882542,42.452053
63495,2019,ONH2,2,4,PHN11_PHW65_0378/PHT69,2019-06-19,170,324,2019-11-20,10.49909386,27.4,NA,NA,NA,NA,soybean,-81.882542,42.452053
63496,2019,ONH2,2,4,PHN11_PHW65_0352/PHT69,2019-06-19,170,324,2019-11-20,10.74694126,27.7,NA,NA,NA,NA,soybean,-81.882542,42.452053
63497,2019,ONH2,2,4,PHN11_PHW65_0109/PHT69,2019-06-19,170,324,2019-11-20,7.620054446,26.5,NA,NA,NA,NA,soybean,-81.882542,42.452053
63498,2019,ONH2,2,4,PHN11_PHW65_0626/PHT69,2019-06-19,170,324,2019-11-20,10.73562955,28,NA,NA,NA,NA,soybean,-81.882542,42.452053
63499,2019,ONH2,2,4,PHN11_PHW65_0106/PHT69,2019-06-19,170,324,2019-11-20,6.551087494,27,NA,NA,NA,NA,soybean,-81.882542,42.452053
63500,2019,ONH2,2,4,PHN11_PHW65_0114/PHT69,2019-06-19,170,324,2019-11-20,9.90186438,25.1,NA,NA,NA,NA,soybean,-81.882542,42.452053
63501,2019,ONH2,2,4,PHN11_PHW65_0048/PHT69,2019-06-19,170,324,2019-11-20,8.510979101,23.6,NA,NA,NA,NA,soybean,-81.882542,42.452053
63502,2019,ONH2,2,4,PHN11_PHW65_0453/PHT69,2019-06-19,170,324,2019-11-20,11.22001263,25.9,NA,NA,NA,NA,soybean,-81.882542,42.452053
63503,2019,ONH2,2,4,PHN11_PHW65_0217/PHT69,2019-06-19,170,324,2019-11-20,8.900146992,25.7,NA,NA,NA,NA,soybean,-81.882542,42.452053
63504,2019,ONH2,2,4,PHN11_PHW65_0294/PHT69,2019-06-19,170,324,2019-11-20,8.852952115,30.5,NA,NA,NA,NA,soybean,-81.882542,42.452053
63505,2019,ONH2,2,4,PHN11_PHW65_0049/PHT69,2019-06-19,170,324,2019-11-20,10.0254414,23.4,NA,NA,NA,NA,soybean,-81.882542,42.452053
63506,2019,ONH2,2,4,PHN11_PHW65_0385/PHT69,2019-06-19,170,324,2019-11-20,8.31298117,25.2,NA,NA,NA,NA,soybean,-81.882542,42.452053
63507,2019,ONH2,2,4,PHN11/PHT69,2019-06-19,170,324,2019-11-20,9.5444657,22.5,NA,NA,NA,NA,soybean,-81.882542,42.452053
63508,2019,ONH2,2,4,PHN11_PHW65_0237/PHT69,2019-06-19,170,324,2019-11-20,8.943782609,25.5,NA,NA,NA,NA,soybean,-81.882542,42.452053
63509,2019,ONH2,2,4,PHN11_PHW65_0320/PHT69,2019-06-19,170,324,2019-11-20,9.161366381,26.4,NA,NA,NA,NA,soybean,-81.882542,42.452053
63510,2019,ONH2,2,4,PHN11_PHW65_0212/PHT69,2019-06-19,170,324,2019-11-20,8.328076663,27.1,NA,NA,NA,NA,soybean,-81.882542,42.452053
63511,2019,ONH2,2,4,PHN11_PHW65_0080/PHT69,2019-06-19,170,324,2019-11-20,7.86981024,25.7,NA,NA,NA,NA,soybean,-81.882542,42.452053
63512,2019,ONH2,2,4,PHN11_PHW65_0190/PHT69,2019-06-19,170,324,2019-11-20,8.46987921,26.2,NA,NA,NA,NA,soybean,-81.882542,42.452053
63513,2019,ONH2,2,4,PHN11_PHW65_0548/PHT69,2019-06-19,170,324,2019-11-20,8.105078059,24,NA,NA,NA,NA,soybean,-81.882542,42.452053
63514,2019,ONH2,2,4,2369/LH123HT,2019-06-19,170,324,2019-11-20,8.959459206,42.8,NA,NA,NA,NA,soybean,-81.882542,42.452053
63515,2019,ONH2,2,4,PHN11_PHW65_0015/PHT69,2019-06-19,170,324,2019-11-20,7.955496645,30.2,NA,NA,NA,NA,soybean,-81.882542,42.452053
63516,2019,ONH2,2,4,PHN11_PHW65_0319/PHT69,2019-06-19,170,324,2019-11-20,8.668748797,26,NA,NA,NA,NA,soybean,-81.882542,42.452053
63517,2019,ONH2,2,4,PHN11_PHW65_0119/PHT69,2019-06-19,170,324,2019-11-20,8.659352083,26.7,NA,NA,NA,NA,soybean,-81.882542,42.452053
63518,2019,ONH2,2,4,PHN11_PHW65_0058/PHT69,2019-06-19,170,324,2019-11-20,7.556463194,23.2,NA,NA,NA,NA,soybean,-81.882542,42.452053
63519,2019,ONH2,2,4,PHN11_PHW65_0211/PHT69,2019-06-19,170,324,2019-11-20,7.275499482,23.7,NA,NA,NA,NA,soybean,-81.882542,42.452053
63520,2019,ONH2,2,4,PHN11_PHW65_0117/PHT69,2019-06-19,170,324,2019-11-20,10.34261845,25.7,NA,NA,NA,NA,soybean,-81.882542,42.452053
63521,2019,ONH2,2,4,PHN11_PHW65_0577/PHT69,2019-06-19,170,324,2019-11-20,9.488290126,28.3,NA,NA,NA,NA,soybean,-81.882542,42.452053
63522,2019,ONH2,2,4,PHN11_PHW65_0077/PHT69,2019-06-19,170,324,2019-11-20,9.435013468,24,NA,NA,NA,NA,soybean,-81.882542,42.452053
63523,2019,ONH2,2,4,PHN11_PHW65_0016/PHT69,2019-06-19,170,324,2019-11-20,10.32923985,25.3,NA,NA,NA,NA,soybean,-81.882542,42.452053
63524,2019,ONH2,2,5,MO44_PHW65_0048/PHT69,2019-06-19,170,324,2019-11-20,7.565972167,25.6,NA,NA,NA,NA,soybean,-81.882542,42.452053
63525,2019,ONH2,2,5,MO44_PHW65_0023/PHT69,2019-06-19,170,324,2019-11-20,9.367922387,22.9,NA,NA,NA,NA,soybean,-81.882542,42.452053
63526,2019,ONH2,2,5,B73/MO17,2019-06-19,170,324,2019-11-20,9.534230348,42.5,NA,NA,NA,NA,soybean,-81.882542,42.452053
63527,2019,ONH2,2,5,CG119/CG108,2019-06-19,170,324,2019-11-20,5.278945505,16.9,NA,NA,NA,NA,soybean,-81.882542,42.452053
63528,2019,ONH2,2,5,MO44_PHW65_0339/PHT69,2019-06-19,170,324,2019-11-20,10.37917516,23.7,NA,NA,NA,NA,soybean,-81.882542,42.452053
63529,2019,ONH2,2,5,MO44_PHW65_0396/PHT69,2019-06-19,170,324,2019-11-20,10.02694698,25.2,NA,NA,NA,NA,soybean,-81.882542,42.452053
63530,2019,ONH2,2,5,MO44_PHW65_0073/PHT69,2019-06-19,170,324,2019-11-20,9.582012933,27.7,NA,NA,NA,NA,soybean,-81.882542,42.452053
63531,2019,ONH2,2,5,MO44_PHW65_0296/PHT69,2019-06-19,170,324,2019-11-20,7.97327314,22.6,NA,NA,NA,NA,soybean,-81.882542,42.452053
63532,2019,ONH2,2,5,LH74/PHN82,2019-06-19,170,324,2019-11-20,8.412798963,35,NA,NA,NA,NA,soybean,-81.882542,42.452053
63533,2019,ONH2,2,5,MO44_PHW65_0317/PHT69,2019-06-19,170,324,2019-11-20,9.057956309,27.5,NA,NA,NA,NA,soybean,-81.882542,42.452053
63534,2019,ONH2,2,5,MO44_PHW65_0223/PHT69,2019-06-19,170,324,2019-11-20,10.39324712,27.1,NA,NA,NA,NA,soybean,-81.882542,42.452053
63535,2019,ONH2,2,5,MO44_PHW65_0464/PHT69,2019-06-19,170,324,2019-11-20,3.282021734,23.3,NA,NA,NA,NA,soybean,-81.882542,42.452053
63536,2019,ONH2,2,5,MO44_PHW65_0121/PHT69,2019-06-19,170,324,2019-11-20,11.1918423,24.1,NA,NA,NA,NA,soybean,-81.882542,42.452053
63537,2019,ONH2,2,5,MO44_PHW65_0027/PHT69,2019-06-19,170,324,2019-11-20,9.701370344,27.7,NA,NA,NA,NA,soybean,-81.882542,42.452053
63538,2019,ONH2,2,5,MO44_PHW65_0031/PHT69,2019-06-19,170,324,2019-11-20,7.946925363,29,NA,NA,NA,NA,soybean,-81.882542,42.452053
63539,2019,ONH2,2,5,MO44_PHW65_0020/PHT69,2019-06-19,170,324,2019-11-20,8.694766401,30.7,NA,NA,NA,NA,soybean,-81.882542,42.452053
63540,2019,ONH2,2,5,MO44_PHW65_0168/PHT69,2019-06-19,170,324,2019-11-20,7.863385081,26.9,NA,NA,NA,NA,soybean,-81.882542,42.452053
63541,2019,ONH2,2,5,MO44_PHW65_0260/PHT69,2019-06-19,170,324,2019-11-20,9.42847605,29,NA,NA,NA,NA,soybean,-81.882542,42.452053
63542,2019,ONH2,2,5,MO44_PHW65_0217/PHT69,2019-06-19,170,324,2019-11-20,10.30827389,25.7,NA,NA,NA,NA,soybean,-81.882542,42.452053
63543,2019,ONH2,2,5,MO44_PHW65_0185/PHT69,2019-06-19,170,324,2019-11-20,9.526940136,27.9,NA,NA,NA,NA,soybean,-81.882542,42.452053
63544,2019,ONH2,2,5,MO44_PHW65_0120/PHT69,2019-06-19,170,324,2019-11-20,9.62477029,22.8,NA,NA,NA,NA,soybean,-81.882542,42.452053
63545,2019,ONH2,2,5,MO44_PHW65_0001/PHT69,2019-06-19,170,324,2019-11-20,9.115412953,26.3,NA,NA,NA,NA,soybean,-81.882542,42.452053
63546,2019,ONH2,2,5,MO44_PHW65_0416/PHT69,2019-06-19,170,324,2019-11-20,9.366700748,22.7,NA,NA,NA,NA,soybean,-81.882542,42.452053
63547,2019,ONH2,2,5,MO44_PHW65_0009/PHT69,2019-06-19,170,324,2019-11-20,9.387897832,24.5,NA,NA,NA,NA,soybean,-81.882542,42.452053
63548,2019,ONH2,2,5,MO44_PHW65_0191/PHT69,2019-06-19,170,324,2019-11-20,9.98067659,27.3,NA,NA,NA,NA,soybean,-81.882542,42.452053
63549,2019,ONH2,2,5,MO44_PHW65_0118/PHT69,2019-06-19,170,324,2019-11-20,8.965006107,23.9,NA,NA,NA,NA,soybean,-81.882542,42.452053
63550,2019,ONH2,2,5,MO44_PHW65_0140/PHT69,2019-06-19,170,324,2019-11-20,9.875060965,27.3,NA,NA,NA,NA,soybean,-81.882542,42.452053
63551,2019,ONH2,2,5,B37/OH43,2019-06-19,170,324,2019-11-20,6.346525731,40.6,NA,NA,NA,NA,soybean,-81.882542,42.452053
63552,2019,ONH2,2,5,MO44_PHW65_0252/PHT69,2019-06-19,170,324,2019-11-20,9.528333465,27.6,NA,NA,NA,NA,soybean,-81.882542,42.452053
63553,2019,ONH2,2,5,MO44_PHW65_0035/PHT69,2019-06-19,170,324,2019-11-20,9.486071366,29.2,NA,NA,NA,NA,soybean,-81.882542,42.452053
63554,2019,ONH2,2,5,PHW65/PHT69,2019-06-19,170,324,2019-11-20,10.65448632,21.6,NA,NA,NA,NA,soybean,-81.882542,42.452053
63555,2019,ONH2,2,5,MO44_PHW65_0225/PHT69,2019-06-19,170,324,2019-11-20,9.75034155,25.2,NA,NA,NA,NA,soybean,-81.882542,42.452053
63556,2019,ONH2,2,5,MO44_PHW65_0083/PHT69,2019-06-19,170,324,2019-11-20,7.578056485,26.2,NA,NA,NA,NA,soybean,-81.882542,42.452053
63557,2019,ONH2,2,5,MO44_PHW65_0093/PHT69,2019-06-19,170,324,2019-11-20,8.477942026,24.7,NA,NA,NA,NA,soybean,-81.882542,42.452053
63558,2019,ONH2,2,5,MO44_PHW65_0025/PHT69,2019-06-19,170,324,2019-11-20,9.139588194,22.2,NA,NA,NA,NA,soybean,-81.882542,42.452053
63559,2019,ONH2,2,5,MO44_PHW65_0155/PHT69,2019-06-19,170,324,2019-11-20,7.689291649,25.5,NA,NA,NA,NA,soybean,-81.882542,42.452053
63560,2019,ONH2,2,5,MO44_PHW65_0104/PHT69,2019-06-19,170,324,2019-11-20,9.66745501,25,NA,NA,NA,NA,soybean,-81.882542,42.452053
63561,2019,ONH2,2,5,MO44_PHW65_0376/PHT69,2019-06-19,170,324,2019-11-20,8.396660125,25.9,NA,NA,NA,NA,soybean,-81.882542,42.452053
63562,2019,ONH2,2,5,MO44_PHW65_0363/PHT69,2019-06-19,170,324,2019-11-20,9.860216403,23.7,NA,NA,NA,NA,soybean,-81.882542,42.452053
63563,2019,ONH2,2,5,MO44_PHW65_0080/PHT69,2019-06-19,170,324,2019-11-20,9.181757844,24.8,NA,NA,NA,NA,soybean,-81.882542,42.452053
63564,2019,ONH2,2,5,MO44_PHW65_0150/PHT69,2019-06-19,170,324,2019-11-20,9.610163453,25.9,NA,NA,NA,NA,soybean,-81.882542,42.452053
63565,2019,ONH2,2,5,MO44_PHW65_0200/PHT69,2019-06-19,170,324,2019-11-20,10.29964317,25.3,NA,NA,NA,NA,soybean,-81.882542,42.452053
63566,2019,ONH2,2,5,MO44_PHW65_0224/PHT69,2019-06-19,170,324,2019-11-20,9.530611656,26.7,NA,NA,NA,NA,soybean,-81.882542,42.452053
63567,2019,ONH2,2,5,MO44_PHW65_0446/PHT69,2019-06-19,170,324,2019-11-20,7.042265526,27.6,NA,NA,NA,NA,soybean,-81.882542,42.452053
63568,2019,ONH2,2,5,MO44_PHW65_0203/PHT69,2019-06-19,170,324,2019-11-20,6.179742322,29.9,NA,NA,NA,NA,soybean,-81.882542,42.452053
63569,2019,ONH2,2,5,MO44_PHW65_0390/PHT69,2019-06-19,170,324,2019-11-20,7.862335132,27.4,NA,NA,NA,NA,soybean,-81.882542,42.452053
63570,2019,ONH2,2,5,MO44_PHW65_0207/PHT69,2019-06-19,170,324,2019-11-20,8.90463734,24.2,NA,NA,NA,NA,soybean,-81.882542,42.452053
63571,2019,ONH2,2,5,MO44_PHW65_0236/PHT69,2019-06-19,170,324,2019-11-20,7.997395553,23.3,NA,NA,NA,NA,soybean,-81.882542,42.452053
63572,2019,ONH2,2,5,MO44_PHW65_0184/PHT69,2019-06-19,170,324,2019-11-20,9.096758198,27.8,NA,NA,NA,NA,soybean,-81.882542,42.452053
63573,2019,ONH2,2,5,MO44_PHW65_0160/PHT69,2019-06-19,170,324,2019-11-20,7.030352897,24.6,NA,NA,NA,NA,soybean,-81.882542,42.452053
63574,2019,ONH2,2,5,MO44_PHW65_0171/PHT69,2019-06-19,170,324,2019-11-20,9.425293186,29.2,NA,NA,NA,NA,soybean,-81.882542,42.452053
63575,2019,ONH2,2,5,MO44_PHW65_0163/PHT69,2019-06-19,170,324,2019-11-20,8.707246927,26.5,NA,NA,NA,NA,soybean,-81.882542,42.452053
63576,2019,ONH2,2,5,MO44_PHW65_0074/PHT69,2019-06-19,170,324,2019-11-20,8.969351179,26.1,NA,NA,NA,NA,soybean,-81.882542,42.452053
63577,2019,ONH2,2,5,MO44_PHW65_0250/PHT69,2019-06-19,170,324,2019-11-20,9.891232821,25.7,NA,NA,NA,NA,soybean,-81.882542,42.452053
63578,2019,ONH2,2,5,MO44_PHW65_0274/PHT69,2019-06-19,170,324,2019-11-20,9.907041487,27.1,NA,NA,NA,NA,soybean,-81.882542,42.452053
63579,2019,ONH2,2,5,MO44_PHW65_0037/PHT69,2019-06-19,170,324,2019-11-20,10.43661199,27.7,NA,NA,NA,NA,soybean,-81.882542,42.452053
63580,2019,ONH2,2,5,MO44/PHT69,2019-06-19,170,324,2019-11-20,8.845985472,32,NA,NA,NA,NA,soybean,-81.882542,42.452053
63581,2019,ONH2,2,5,MO44_PHW65_0139/PHT69,2019-06-19,170,324,2019-11-20,8.949758734,28.1,NA,NA,NA,NA,soybean,-81.882542,42.452053
63582,2019,ONH2,2,5,MO44_PHW65_0134/PHT69,2019-06-19,170,324,2019-11-20,8.464827569,27.7,NA,NA,NA,NA,soybean,-81.882542,42.452053
63583,2019,ONH2,2,5,MO44_PHW65_0397/PHT69,2019-06-19,170,324,2019-11-20,9.367347887,25.3,NA,NA,NA,NA,soybean,-81.882542,42.452053
63584,2019,ONH2,2,5,MO44_PHW65_0157/PHT69,2019-06-19,170,324,2019-11-20,6.871341752,23.6,NA,NA,NA,NA,soybean,-81.882542,42.452053
63585,2019,ONH2,2,5,MO44_PHW65_0010/PHT69,2019-06-19,170,324,2019-11-20,7.612130302,25,NA,NA,NA,NA,soybean,-81.882542,42.452053
63586,2019,ONH2,2,6,PHW65_MOG_0460/PHT69,2019-06-19,170,324,2019-11-20,8.402761715,27.7,NA,NA,NA,NA,soybean,-81.882542,42.452053
63587,2019,ONH2,2,6,PHW65_MOG_0085/PHT69,2019-06-19,170,324,2019-11-20,7.953304298,26.2,NA,NA,NA,NA,soybean,-81.882542,42.452053
63588,2019,ONH2,2,6,PHW65_MOG_0082/PHT69,2019-06-19,170,324,2019-11-20,7.63834601,24,NA,NA,NA,NA,soybean,-81.882542,42.452053
63589,2019,ONH2,2,6,PHW65_MOG_0192/PHT69,2019-06-19,170,324,2019-11-20,10.11145137,26.7,NA,NA,NA,NA,soybean,-81.882542,42.452053
63590,2019,ONH2,2,6,PHW65_MOG_0106/PHT69,2019-06-19,170,324,2019-11-20,5.77160271,29.4,NA,NA,NA,NA,soybean,-81.882542,42.452053
63591,2019,ONH2,2,6,PHW65_MOG_0052/PHT69,2019-06-19,170,324,2019-11-20,7.628097451,24.4,NA,NA,NA,NA,soybean,-81.882542,42.452053
63592,2019,ONH2,2,6,PHW65_MOG_0127/PHT69,2019-06-19,170,324,2019-11-20,6.545560404,27.7,NA,NA,NA,NA,soybean,-81.882542,42.452053
63593,2019,ONH2,2,6,PHW65_MOG_0128/PHT69,2019-06-19,170,324,2019-11-20,7.68768701,27.6,NA,NA,NA,NA,soybean,-81.882542,42.452053
63594,2019,ONH2,2,6,PHW65_MOG_0588/PHT69,2019-06-19,170,324,2019-11-20,7.685805026,28.9,NA,NA,NA,NA,soybean,-81.882542,42.452053
63595,2019,ONH2,2,6,PHW65_MOG_0138/PHT69,2019-06-19,170,324,2019-11-20,7.74458236,28.4,NA,NA,NA,NA,soybean,-81.882542,42.452053
63596,2019,ONH2,2,6,PHW65_MOG_0448/PHT69,2019-06-19,170,324,2019-11-20,8.414601706,26.3,NA,NA,NA,NA,soybean,-81.882542,42.452053
63597,2019,ONH2,2,6,PHW65_MOG_0410/PHT69,2019-06-19,170,324,2019-11-20,8.372749022,31.5,NA,NA,NA,NA,soybean,-81.882542,42.452053
63598,2019,ONH2,2,6,PHW52/PHN82,2019-06-19,170,324,2019-11-20,11.19881554,43.9,NA,NA,NA,NA,soybean,-81.882542,42.452053
63599,2019,ONH2,2,6,PHW65_MOG_0662/PHT69,2019-06-19,170,324,2019-11-20,8.467924588,28.2,NA,NA,NA,NA,soybean,-81.882542,42.452053
63600,2019,ONH2,2,6,PHW65_MOG_0050/PHT69,2019-06-19,170,324,2019-11-20,10.49275455,29,NA,NA,NA,NA,soybean,-81.882542,42.452053
63601,2019,ONH2,2,6,PHW65/PHT69,2019-06-19,170,324,2019-11-20,10.68875824,22.7,NA,NA,NA,NA,soybean,-81.882542,42.452053
63602,2019,ONH2,2,6,PHW65_MOG_0111/PHT69,2019-06-19,170,324,2019-11-20,7.812802632,26.1,NA,NA,NA,NA,soybean,-81.882542,42.452053
63603,2019,ONH2,2,6,PHW65_MOG_0217/PHT69,2019-06-19,170,324,2019-11-20,6.363087191,27,NA,NA,NA,NA,soybean,-81.882542,42.452053
63604,2019,ONH2,2,6,PHW65_MOG_0338/PHT69,2019-06-19,170,324,2019-11-20,6.848394753,32.7,NA,NA,NA,NA,soybean,-81.882542,42.452053
63605,2019,ONH2,2,6,PHW65_MOG_0115/PHT69,2019-06-19,170,324,2019-11-20,7.109198124,27.6,NA,NA,NA,NA,soybean,-81.882542,42.452053
63606,2019,ONH2,2,6,PHW65_MOG_0037/PHT69,2019-06-19,170,324,2019-11-20,6.114269086,35.7,NA,NA,NA,NA,soybean,-81.882542,42.452053
63607,2019,ONH2,2,6,PHW65_MOG_0160/PHT69,2019-06-19,170,324,2019-11-20,7.067675613,30,NA,NA,NA,NA,soybean,-81.882542,42.452053
63608,2019,ONH2,2,6,F42/H95,2019-06-19,170,324,2019-11-20,6.682654689,37.8,NA,NA,NA,NA,soybean,-81.882542,42.452053
63609,2019,ONH2,2,6,PHW65_MOG_0218/PHT69,2019-06-19,170,324,2019-11-20,9.081358946,31.1,NA,NA,NA,NA,soybean,-81.882542,42.452053
63610,2019,ONH2,2,6,PHW65_MOG_0591/PHT69,2019-06-19,170,324,2019-11-20,6.927286204,25.6,NA,NA,NA,NA,soybean,-81.882542,42.452053
63611,2019,ONH2,2,6,PHW65_MOG_0534/PHT69,2019-06-19,170,324,2019-11-20,8.768381694,26.8,NA,NA,NA,NA,soybean,-81.882542,42.452053
63612,2019,ONH2,2,6,PHW65_MOG_0622/PHT69,2019-06-19,170,324,2019-11-20,9.885448196,27.4,NA,NA,NA,NA,soybean,-81.882542,42.452053
63613,2019,ONH2,2,6,PHW65_MOG_0352/PHT69,2019-06-19,170,324,2019-11-20,7.603321296,29.1,NA,NA,NA,NA,soybean,-81.882542,42.452053
63614,2019,ONH2,2,6,PHW65_MOG_0393/PHT69,2019-06-19,170,324,2019-11-20,7.175470377,30.7,NA,NA,NA,NA,soybean,-81.882542,42.452053
63615,2019,ONH2,2,6,PHW65_MOG_0354/PHT69,2019-06-19,170,324,2019-11-20,7.717191237,29,NA,NA,NA,NA,soybean,-81.882542,42.452053
63616,2019,ONH2,2,6,PHW65_MOG_0512/PHT69,2019-06-19,170,324,2019-11-20,8.17157483,25.9,NA,NA,NA,NA,soybean,-81.882542,42.452053
63617,2019,ONH2,2,6,PHW65_MOG_0142/PHT69,2019-06-19,170,324,2019-11-20,8.335043306,27.5,NA,NA,NA,NA,soybean,-81.882542,42.452053
63618,2019,ONH2,2,6,PHW65_MOG_0096/PHT69,2019-06-19,170,324,2019-11-20,5.425720452,31.7,NA,NA,NA,NA,soybean,-81.882542,42.452053
63619,2019,ONH2,2,6,PHW65_MOG_0215/PHT69,2019-06-19,170,324,2019-11-20,7.799820243,25.1,NA,NA,NA,NA,soybean,-81.882542,42.452053
63620,2019,ONH2,2,6,PHW65_MOG_0308/PHT69,2019-06-19,170,324,2019-11-20,8.824009181,32.1,NA,NA,NA,NA,soybean,-81.882542,42.452053
63621,2019,ONH2,2,6,PHW65_MOG_0060/PHT69,2019-06-19,170,324,2019-11-20,6.933097243,32,NA,NA,NA,NA,soybean,-81.882542,42.452053
63622,2019,ONH2,2,6,PHW65_MOG_0069/PHT69,2019-06-19,170,324,2019-11-20,6.735396467,27.3,NA,NA,NA,NA,soybean,-81.882542,42.452053
63623,2019,ONH2,2,6,PHW65_MOG_0461/PHT69,2019-06-19,170,324,2019-11-20,5.154813797,29.8,NA,NA,NA,NA,soybean,-81.882542,42.452053
63624,2019,ONH2,2,6,PHW65_MOG_0388/PHT69,2019-06-19,170,324,2019-11-20,9.513251178,25.2,NA,NA,NA,NA,soybean,-81.882542,42.452053
63625,2019,ONH2,2,6,PHW65_MOG_0012/PHT69,2019-06-19,170,324,2019-11-20,9.742688148,24.3,NA,NA,NA,NA,soybean,-81.882542,42.452053
63626,2019,ONH2,2,6,PHW65_MOG_0377/PHT69,2019-06-19,170,324,2019-11-20,5.362003735,27.5,NA,NA,NA,NA,soybean,-81.882542,42.452053
63627,2019,ONH2,2,6,PHW65_MOG_0024/PHT69,2019-06-19,170,324,2019-11-20,8.007346957,29.5,NA,NA,NA,NA,soybean,-81.882542,42.452053
63628,2019,ONH2,2,6,PHW65_MOG_0068/PHT69,2019-06-19,170,324,2019-11-20,8.016043704,27.7,NA,NA,NA,NA,soybean,-81.882542,42.452053
63629,2019,ONH2,2,6,PHW65_MOG_0449/PHT69,2019-06-19,170,324,2019-11-20,8.774153112,26.1,NA,NA,NA,NA,soybean,-81.882542,42.452053
63630,2019,ONH2,2,6,PHW65_MOG_0009/PHT69,2019-06-19,170,324,2019-11-20,8.276820662,26.4,NA,NA,NA,NA,soybean,-81.882542,42.452053
63631,2019,ONH2,2,6,PHW65_MOG_0499/PHT69,2019-06-19,170,324,2019-11-20,7.748874604,25.4,NA,NA,NA,NA,soybean,-81.882542,42.452053
63632,2019,ONH2,2,6,PHW65_MOG_0086/PHT69,2019-06-19,170,324,2019-11-20,4.68026326,42,NA,NA,NA,NA,soybean,-81.882542,42.452053
63633,2019,ONH2,2,6,PHW65_MOG_0411/PHT69,2019-06-19,170,324,2019-11-20,7.641410012,26.2,NA,NA,NA,NA,soybean,-81.882542,42.452053
63634,2019,ONH2,2,6,PHW65_MOG_0067/PHT69,2019-06-19,170,324,2019-11-20,9.88325585,29,NA,NA,NA,NA,soybean,-81.882542,42.452053
63635,2019,ONH2,2,6,PHW65_MOG_0071/PHT69,2019-06-19,170,324,2019-11-20,7.91547972,24.8,NA,NA,NA,NA,soybean,-81.882542,42.452053
63636,2019,ONH2,2,6,PHW65_MOG_0156/PHT69,2019-06-19,170,324,2019-11-20,9.697797876,29.9,NA,NA,NA,NA,soybean,-81.882542,42.452053
63637,2019,ONH2,2,6,PHW65_MOG_0203/PHT69,2019-06-19,170,324,2019-11-20,6.240262967,32.5,NA,NA,NA,NA,soybean,-81.882542,42.452053
63638,2019,ONH2,2,6,PHW65_MOG_0675/PHT69,2019-06-19,170,324,2019-11-20,8.228417352,27.3,NA,NA,NA,NA,soybean,-81.882542,42.452053
63639,2019,ONH2,2,6,PHW52/PHM49,2019-06-19,170,324,2019-11-20,3.131119629,35.4,NA,NA,NA,NA,soybean,-81.882542,42.452053
63640,2019,ONH2,2,6,PHW65_MOG_0175/PHT69,2019-06-19,170,324,2019-11-20,10.44154477,27.5,NA,NA,NA,NA,soybean,-81.882542,42.452053
63641,2019,ONH2,2,6,PHW65_MOG_0059/PHT69,2019-06-19,170,324,2019-11-20,8.782090462,27.8,NA,NA,NA,NA,soybean,-81.882542,42.452053
63642,2019,ONH2,2,6,PHW65_MOG_0062/PHT69,2019-06-19,170,324,2019-11-20,6.802725273,29.1,NA,NA,NA,NA,soybean,-81.882542,42.452053
63643,2019,ONH2,2,6,PHW65_MOG_0306/PHT69,2019-06-19,170,324,2019-11-20,7.651539709,31.8,NA,NA,NA,NA,soybean,-81.882542,42.452053
63644,2019,ONH2,2,6,PHW65_MOG_0178/PHT69,2019-06-19,170,324,2019-11-20,8.08433001,27.9,NA,NA,NA,NA,soybean,-81.882542,42.452053
63645,2019,ONH2,2,6,PHW65_MOG_0542/PHT69,2019-06-19,170,324,2019-11-20,6.472077181,31.7,NA,NA,NA,NA,soybean,-81.882542,42.452053
63646,2019,ONH2,2,6,PHW65_MOG_0051/PHT69,2019-06-19,170,324,2019-11-20,8.006336629,28.3,NA,NA,NA,NA,soybean,-81.882542,42.452053
63647,2019,ONH2,2,6,B14A/H95,2019-06-19,170,324,2019-11-20,6.297032852,39.3,NA,NA,NA,NA,soybean,-81.882542,42.452053
63648,2019,ONH2,2,6,B14A/MO17,2019-06-19,170,324,2019-11-20,6.956612139,41.7,NA,NA,NA,NA,soybean,-81.882542,42.452053
