id,year,site,replicate,block,hybrid,date_planted,date_harvested,yield_mg_ha,grain_moisture,soilpH,om_pct,soilk_ppm,soilp_ppm,previous_crop,longitude,latitude
46240,2018,NCH1,1,1,PHN11_PHW65_0336/LH195,5/8/18,9/12/18,8.235118177,17,5.6,1.3,141,56,NA,-78.493005,35.666642
46241,2018,NCH1,1,1,PHN11_PHW65_0015/LH195,5/8/18,9/12/18,13.28414947,19.8,5.6,1.3,141,56,NA,-78.493005,35.666642
46242,2018,NCH1,1,1,PHN11_PHW65_0294/LH195,5/8/18,9/12/18,10.45269992,19,5.6,1.3,141,56,NA,-78.493005,35.666642
46243,2018,NCH1,1,1,PHN11_PHW65_0423/LH195,5/8/18,9/12/18,12.26480253,17.3,5.6,1.3,141,56,NA,-78.493005,35.666642
46244,2018,NCH1,1,1,PHN11_PHW65_0355/LH195,5/8/18,9/12/18,13.20129615,15.9,5.6,1.3,141,56,NA,-78.493005,35.666642
46245,2018,NCH1,1,1,PHN11_PHW65_0382/LH195,5/8/18,9/12/18,10.84248715,16.6,5.6,1.3,141,56,NA,-78.493005,35.666642
46246,2018,NCH1,1,1,PHN11_PHW65_0352/LH195,5/8/18,9/12/18,14.38383904,21.8,5.6,1.3,141,56,NA,-78.493005,35.666642
46247,2018,NCH1,1,1,PHN11_PHW65_0431/LH195,5/8/18,9/12/18,11.14314428,20.2,5.6,1.3,141,56,NA,-78.493005,35.666642
46248,2018,NCH1,1,1,PHN11_PHW65_0421/LH195,5/8/18,9/12/18,13.23456302,20.1,5.6,1.3,141,56,NA,-78.493005,35.666642
46249,2018,NCH1,1,1,PHN11_PHW65_0057/LH195,5/8/18,9/12/18,12.71359136,18,5.6,1.3,141,56,NA,-78.493005,35.666642
46250,2018,NCH1,1,1,PHN11_PHW65_0066/LH195,5/8/18,9/12/18,13.10714465,18.5,5.6,1.3,141,56,NA,-78.493005,35.666642
46251,2018,NCH1,1,1,PHN11_PHW65_0110/LH195,5/8/18,9/12/18,10.46525346,18.9,5.6,1.3,141,56,NA,-78.493005,35.666642
46252,2018,NCH1,1,1,2369/LH123HT,5/8/18,9/12/18,16.71314723,18.9,5.6,1.3,141,56,NA,-78.493005,35.666642
46253,2018,NCH1,1,1,PHN11_PHW65_0140/LH195,5/8/18,9/12/18,7.895545088,20.4,5.6,1.3,141,56,NA,-78.493005,35.666642
46254,2018,NCH1,1,1,PHN11_PHW65_0626/LH195,5/8/18,9/12/18,11.6302214,18.4,5.6,1.3,141,56,NA,-78.493005,35.666642
46255,2018,NCH1,1,1,PHN11_PHW65_0088/LH195,5/8/18,9/12/18,10.39118761,15.7,5.6,1.3,141,56,NA,-78.493005,35.666642
46256,2018,NCH1,1,1,PHN11_PHW65_0245/LH195,5/8/18,9/12/18,10.21167208,17.8,5.6,1.3,141,56,NA,-78.493005,35.666642
46257,2018,NCH1,1,1,PHN11_PHW65_0448/LH195,5/8/18,9/12/18,10.03403957,18.6,5.6,1.3,141,56,NA,-78.493005,35.666642
46258,2018,NCH1,1,1,PHN11_PHW65_0010/LH195,5/8/18,9/12/18,8.834549416,16.6,5.6,1.3,141,56,NA,-78.493005,35.666642
46259,2018,NCH1,1,1,PHN11_PHW65_0022/LH195,5/8/18,9/12/18,10.07734926,17.6,5.6,1.3,141,56,NA,-78.493005,35.666642
46260,2018,NCH1,1,1,PHN11_PHW65_0512/LH195,5/8/18,9/12/18,10.95797966,19.3,5.6,1.3,141,56,NA,-78.493005,35.666642
46261,2018,NCH1,1,1,PHN11_PHW65_0049/LH195,5/8/18,9/12/18,9.6455077,17.9,5.6,1.3,141,56,NA,-78.493005,35.666642
46262,2018,NCH1,1,1,PHN11_PHW65_0089/LH195,5/8/18,9/12/18,8.727844379,20.5,5.6,1.3,141,56,NA,-78.493005,35.666642
46263,2018,NCH1,1,1,PHN11_PHW65_0125/LH195,5/8/18,9/12/18,7.760594599,18.6,5.6,1.3,141,56,NA,-78.493005,35.666642
46264,2018,NCH1,1,1,PHN11_PHW65_0345/LH195,5/8/18,9/12/18,10.4909882,16.2,5.6,1.3,141,56,NA,-78.493005,35.666642
46265,2018,NCH1,1,1,PHN11_PHW65_0427/LH195,5/8/18,9/12/18,10.68619565,17.8,5.6,1.3,141,56,NA,-78.493005,35.666642
46266,2018,NCH1,1,1,PHN11_PHW65_0322/LH195,5/8/18,9/12/18,12.79267863,18,5.6,1.3,141,56,NA,-78.493005,35.666642
46267,2018,NCH1,1,1,PHN11_PHW65_0073/LH195,5/8/18,9/12/18,12.00306135,18,5.6,1.3,141,56,NA,-78.493005,35.666642
46268,2018,NCH1,1,1,PHN11_PHW65_0132/LH195,5/8/18,9/12/18,13.25025493,18.1,5.6,1.3,141,56,NA,-78.493005,35.666642
46269,2018,NCH1,1,1,PHN11_PHW65_0541/LH195,5/8/18,9/12/18,10.42822053,16.7,5.6,1.3,141,56,NA,-78.493005,35.666642
46270,2018,NCH1,1,1,PHN11_PHW65_0107/LH195,5/8/18,9/12/18,9.916036354,15.6,5.6,1.3,141,56,NA,-78.493005,35.666642
46271,2018,NCH1,1,1,PHN11_PHW65_0591/LH195,5/8/18,9/12/18,12.44996715,19.2,5.6,1.3,141,56,NA,-78.493005,35.666642
46272,2018,NCH1,1,1,PHN11_PHW65_0178/LH195,5/8/18,9/12/18,12.6828352,19.2,5.6,1.3,141,56,NA,-78.493005,35.666642
46273,2018,NCH1,1,1,PHN11_PHW65_0267/LH195,5/8/18,9/12/18,12.07838255,19.6,5.6,1.3,141,56,NA,-78.493005,35.666642
46274,2018,NCH1,1,1,PHN11_PHW65_0217/LH195,5/8/18,9/12/18,11.07661055,19,5.6,1.3,141,56,NA,-78.493005,35.666642
46275,2018,NCH1,1,1,PHN11_PHW65_0081/LH195,5/8/18,9/12/18,11.42246041,18.2,5.6,1.3,141,56,NA,-78.493005,35.666642
46276,2018,NCH1,1,1,PHN11_PHW65_0101/LH195,5/8/18,9/12/18,12.41858332,16.8,5.6,1.3,141,56,NA,-78.493005,35.666642
46277,2018,NCH1,1,1,PHN11_PHW65_0079/LH195,5/8/18,9/12/18,11.93841065,16.8,5.6,1.3,141,56,NA,-78.493005,35.666642
46278,2018,NCH1,1,1,PHN11_PHW65_0251/LH195,5/8/18,9/12/18,9.760372535,17.6,5.6,1.3,141,56,NA,-78.493005,35.666642
46279,2018,NCH1,1,1,PHN11_PHW65_0346/LH195,5/8/18,9/12/18,12.09030841,19,5.6,1.3,141,56,NA,-78.493005,35.666642
46280,2018,NCH1,1,1,B14A/OH43,5/8/18,9/12/18,13.91496455,15.5,5.6,1.3,141,56,NA,-78.493005,35.666642
46281,2018,NCH1,1,1,B73/MO17,5/8/18,9/12/18,13.58794499,17,5.6,1.3,141,56,NA,-78.493005,35.666642
46282,2018,NCH1,1,1,PHN11_PHW65_0577/LH195,5/8/18,9/12/18,9.385649551,18.1,5.6,1.3,141,56,NA,-78.493005,35.666642
46283,2018,NCH1,1,1,PHN11_PHW65_0221/LH195,5/8/18,9/12/18,10.32339853,19.4,5.6,1.3,141,56,NA,-78.493005,35.666642
46284,2018,NCH1,1,1,PHN11_PHW65_0149/LH195,5/8/18,9/12/18,10.83934877,19.6,5.6,1.3,141,56,NA,-78.493005,35.666642
46285,2018,NCH1,1,1,PHN11_PHW65_0063/LH195,5/8/18,9/12/18,8.714663169,19.2,5.6,1.3,141,56,NA,-78.493005,35.666642
46286,2018,NCH1,1,1,PHN11_PHW65_0205/LH195,5/8/18,9/12/18,9.013437273,20,5.6,1.3,141,56,NA,-78.493005,35.666642
46287,2018,NCH1,1,1,PHN11_PHW65_0494/LH195,5/8/18,9/12/18,7.738625915,18,5.6,1.3,141,56,NA,-78.493005,35.666642
46288,2018,NCH1,1,1,PHN11_PHW65_0237/LH195,5/8/18,9/12/18,12.65145137,19.4,5.6,1.3,141,56,NA,-78.493005,35.666642
46289,2018,NCH1,1,1,PHN11_PHW65_0455/LH195,5/8/18,9/12/18,11.81977976,20.3,5.6,1.3,141,56,NA,-78.493005,35.666642
46290,2018,NCH1,1,1,PHN11_PHW65_0328/LH195,5/8/18,9/12/18,12.44996715,19.7,5.6,1.3,141,56,NA,-78.493005,35.666642
46291,2018,NCH1,1,1,F42/OH43,5/8/18,9/12/18,16.08860893,17.7,5.6,1.3,141,56,NA,-78.493005,35.666642
46292,2018,NCH1,1,1,PHN11_PHW65_0147/LH195,5/8/18,9/12/18,12.05704154,18.7,5.6,1.3,141,56,NA,-78.493005,35.666642
46293,2018,NCH1,1,1,B37/MO17,5/8/18,9/12/18,12.69350571,16.4,5.6,1.3,141,56,NA,-78.493005,35.666642
46294,2018,NCH1,1,1,PHN11_PHW65_0395/LH195,5/8/18,9/12/18,11.78337451,19.5,5.6,1.3,141,56,NA,-78.493005,35.666642
46295,2018,NCH1,1,1,PHN11_PHW65_0106/LH195,5/8/18,9/12/18,13.31553331,16.2,5.6,1.3,141,56,NA,-78.493005,35.666642
46296,2018,NCH1,1,1,PHN11_PHW65_0378/LH195,5/8/18,9/12/18,13.73984275,18,5.6,1.3,141,56,NA,-78.493005,35.666642
46297,2018,NCH1,1,1,PHN11_PHW65_0276/LH195,5/8/18,9/12/18,11.93464459,19,5.6,1.3,141,56,NA,-78.493005,35.666642
46298,2018,NCH1,1,1,PHW65_MOG_0271/LH195,5/8/18,9/12/18,11.58502867,19.8,5.6,1.3,141,56,NA,-78.493005,35.666642
46299,2018,NCH1,1,1,PHN11_PHW65_0328/LH195,5/8/18,9/12/18,10.62154495,18.9,5.6,1.3,141,56,NA,-78.493005,35.666642
46300,2018,NCH1,1,1,PHN11_PHW65_0062/LH195,5/8/18,9/12/18,12.49641523,19.9,5.6,1.3,141,56,NA,-78.493005,35.666642
46301,2018,NCH1,1,1,PHN11_PHW65_0354/LH195,5/8/18,9/12/18,14.56460992,16.9,5.6,1.3,141,56,NA,-78.493005,35.666642
46302,2018,NCH1,1,1,PHW65_MOG_0137/LH195,5/8/18,9/12/18,15.65865039,18.7,5.6,1.3,141,56,NA,-78.493005,35.666642
46303,2018,NCH1,1,1,PHN11_PHW65_0139/LH195,5/8/18,9/12/18,10.41315629,19.9,5.6,1.3,141,56,NA,-78.493005,35.666642
46304,2018,NCH1,1,1,PHN11_PHW65_0288/LH195,5/8/18,9/12/18,8.533892282,18.7,5.6,1.3,141,56,NA,-78.493005,35.666642
46305,2018,NCH1,1,1,PHN11_PHW65_0065/LH195,5/8/18,9/12/18,12.39786999,18,5.6,1.3,141,56,NA,-78.493005,35.666642
46306,2018,NCH1,1,1,PHN11_PHW65_0410/LH195,5/8/18,9/12/18,12.55541684,18,5.6,1.3,141,56,NA,-78.493005,35.666642
46307,2018,NCH1,1,1,2369/LH123HT,5/8/18,9/12/18,12.82469014,18.3,5.6,1.3,141,56,NA,-78.493005,35.666642
46308,2018,NCH1,1,1,PHN11_PHW65_0552/LH195,5/8/18,9/12/18,8.803793259,19.1,5.6,1.3,141,56,NA,-78.493005,35.666642
46309,2018,NCH1,1,1,PHN11_PHW65_0279/LH195,5/8/18,9/12/18,8.636831259,19.2,5.6,1.3,141,56,NA,-78.493005,35.666642
46310,2018,NCH1,1,1,PHN11_PHW65_0257/LH195,5/8/18,9/12/18,8.257714538,20.6,5.6,1.3,141,56,NA,-78.493005,35.666642
46311,2018,NCH1,1,1,PHN11_PHW65_0069/LH195,5/8/18,9/12/18,7.880480847,16.5,5.6,1.3,141,56,NA,-78.493005,35.666642
46312,2018,NCH1,1,1,PHN11_PHW65_0499/LH195,5/8/18,9/12/18,8.890412642,18.3,5.6,1.3,141,56,NA,-78.493005,35.666642
46313,2018,NCH1,1,1,B37/OH43,5/8/18,9/12/18,12.49767058,17.6,5.6,1.3,141,56,NA,-78.493005,35.666642
46314,2018,NCH1,1,1,PHN11_PHW65_0372/LH195,5/8/18,9/12/18,11.98799711,18.1,5.6,1.3,141,56,NA,-78.493005,35.666642
46315,2018,NCH1,1,1,PHN11_PHW65_0167/LH195,5/8/18,9/12/18,9.386277227,17.4,5.6,1.3,141,56,NA,-78.493005,35.666642
46316,2018,NCH1,1,1,PHN11_PHW65_0385/LH195,5/8/18,9/12/18,11.82229046,18.7,5.6,1.3,141,56,NA,-78.493005,35.666642
46317,2018,NCH1,1,1,PHN11_PHW65_0084/LH195,5/8/18,9/12/18,12.49641523,19.9,5.6,1.3,141,56,NA,-78.493005,35.666642
46318,2018,NCH1,1,1,PHN11_PHW65_0184/LH195,5/8/18,9/12/18,13.12095353,18.9,5.6,1.3,141,56,NA,-78.493005,35.666642
46319,2018,NCH1,1,1,PHN11_PHW65_0451/LH195,5/8/18,9/12/18,11.67980785,18.5,5.6,1.3,141,56,NA,-78.493005,35.666642
46320,2018,NCH1,1,1,PHN11_PHW65_0146/LH195,5/8/18,9/12/18,12.27359,18.3,5.6,1.3,141,56,NA,-78.493005,35.666642
46321,2018,NCH1,1,1,PHN11_PHW65_0320/LH195,5/8/18,9/12/18,9.36305319,16.9,5.6,1.3,141,56,NA,-78.493005,35.666642
46322,2018,NCH1,1,1,B73/PHN82,5/8/18,9/12/18,12.63199339,20.5,5.6,1.3,141,56,NA,-78.493005,35.666642
46323,2018,NCH1,1,1,CG119/CG108,5/8/18,9/12/18,11.65658382,21.4,5.6,1.3,141,56,NA,-78.493005,35.666642
46324,2018,NCH1,1,1,MO44_PHW65_0001/LH195,5/8/18,9/12/18,13.80700416,21.2,5.6,1.3,141,56,NA,-78.493005,35.666642
46325,2018,NCH1,1,1,MO44_PHW65_0166/LH195,5/8/18,9/12/18,13.9890304,21.9,5.6,1.3,141,56,NA,-78.493005,35.666642
46326,2018,NCH1,1,1,MO44_PHW65_0316/LH195,5/8/18,9/12/18,13.08517596,19.6,5.6,1.3,141,56,NA,-78.493005,35.666642
46327,2018,NCH1,1,1,MO44_PHW65_0052/LH195,5/8/18,9/12/18,12.78891257,20,5.6,1.3,141,56,NA,-78.493005,35.666642
46328,2018,NCH1,1,1,MO44_PHW65_0390/LH195,5/8/18,9/12/18,11.79781107,19.4,5.6,1.3,141,56,NA,-78.493005,35.666642
46329,2018,NCH1,1,1,MO44_PHW65_0174/LH195,5/8/18,9/12/18,12.21458839,17.1,5.6,1.3,141,56,NA,-78.493005,35.666642
46330,2018,NCH1,1,1,MO44_PHW65_0027/LH195,5/8/18,9/12/18,14.77927535,18.8,5.6,1.3,141,56,NA,-78.493005,35.666642
46331,2018,NCH1,1,1,MO44_PHW65_0217/LH195,5/8/18,9/12/18,17.2309805,19.4,5.6,1.3,141,56,NA,-78.493005,35.666642
46332,2018,NCH1,1,1,MO44_PHW65_0050/LH195,5/8/18,9/12/18,11.35216062,18.7,5.6,1.3,141,56,NA,-78.493005,35.666642
46333,2018,NCH1,1,1,MO44_PHW65_0103/LH195,5/8/18,9/12/18,7.906215591,17.9,5.6,1.3,141,56,NA,-78.493005,35.666642
46334,2018,NCH1,1,1,MO44_PHW65_0160/LH195,5/8/18,9/12/18,11.6785525,17.5,5.6,1.3,141,56,NA,-78.493005,35.666642
46335,2018,NCH1,1,1,MO44_PHW65_0084/LH195,5/8/18,9/12/18,11.71181936,16.7,5.6,1.3,141,56,NA,-78.493005,35.666642
46336,2018,NCH1,1,1,MO44_PHW65_0288/LH195,5/8/18,9/12/18,11.31136164,16.1,5.6,1.3,141,56,NA,-78.493005,35.666642
46337,2018,NCH1,1,1,PHN11_PHW65_0359/LH195,5/8/18,9/12/18,8.48681653,18.4,5.6,1.3,141,56,NA,-78.493005,35.666642
46338,2018,NCH1,1,1,MO44_PHW65_0017/LH195,5/8/18,9/12/18,13.28038341,18.4,5.6,1.3,141,56,NA,-78.493005,35.666642
46339,2018,NCH1,1,1,2369/LH123HT,5/8/18,9/12/18,12.74623055,18.8,5.6,1.3,141,56,NA,-78.493005,35.666642
46340,2018,NCH1,1,1,MO44_PHW65_0033/LH195,5/8/18,9/12/18,11.85116359,18.5,5.6,1.3,141,56,NA,-78.493005,35.666642
46341,2018,NCH1,1,1,MO44_PHW65_0250/LH195,5/8/18,9/12/18,8.393292703,19.3,5.6,1.3,141,56,NA,-78.493005,35.666642
46342,2018,NCH1,1,1,MO44_PHW65_0376/LH195,5/8/18,9/12/18,13.47559086,17.2,5.6,1.3,141,56,NA,-78.493005,35.666642
46343,2018,NCH1,1,1,F42/H95,5/8/18,9/12/18,14.96130159,17.8,5.6,1.3,141,56,NA,-78.493005,35.666642
46344,2018,NCH1,1,1,MO44_PHW65_0248/LH195,5/8/18,9/12/18,13.61556277,17.8,5.6,1.3,141,56,NA,-78.493005,35.666642
46345,2018,NCH1,1,1,MO44_PHW65_0193/LH195,5/8/18,9/12/18,9.718318196,16.6,5.6,1.3,141,56,NA,-78.493005,35.666642
46346,2018,NCH1,1,1,MO44_PHW65_0073/LH195,5/8/18,9/12/18,15.7716322,17.7,5.6,1.3,141,56,NA,-78.493005,35.666642
46347,2018,NCH1,1,1,MO44_PHW65_0435/LH195,5/8/18,9/12/18,15.32347104,18.4,5.6,1.3,141,56,NA,-78.493005,35.666642
46348,2018,NCH1,1,1,MO44_PHW65_0320/LH195,5/8/18,9/12/18,12.94269335,20,5.6,1.3,141,56,NA,-78.493005,35.666642
46349,2018,NCH1,1,1,MO44_PHW65_0025/LH195,5/8/18,9/12/18,12.06959508,20.6,5.6,1.3,141,56,NA,-78.493005,35.666642
46350,2018,NCH1,1,1,MO44_PHW65_0080/LH195,5/8/18,9/12/18,8.615490252,19.4,5.6,1.3,141,56,NA,-78.493005,35.666642
46351,2018,NCH1,1,1,MO44_PHW65_0011/LH195,5/8/18,9/12/18,10.91090391,17.9,5.6,1.3,141,56,NA,-78.493005,35.666642
46352,2018,NCH1,1,1,MO44_PHW65_0321/LH195,5/8/18,9/12/18,13.57790217,18.5,5.6,1.3,141,56,NA,-78.493005,35.666642
46353,2018,NCH1,1,1,MO44_PHW65_0157/LH195,5/8/18,9/12/18,13.66138317,18,5.6,1.3,141,56,NA,-78.493005,35.666642
46354,2018,NCH1,1,1,MO44_PHW65_0195/LH195,5/8/18,9/12/18,14.13527907,18,5.6,1.3,141,56,NA,-78.493005,35.666642
46355,2018,NCH1,1,1,MO44_PHW65_0180/LH195,5/8/18,9/12/18,13.02931274,18,5.6,1.3,141,56,NA,-78.493005,35.666642
46356,2018,NCH1,1,1,MO44_PHW65_0098/LH195,5/8/18,9/12/18,16.77528723,18.6,5.6,1.3,141,56,NA,-78.493005,35.666642
46357,2018,NCH1,1,1,MO44_PHW65_0350/LH195,5/8/18,9/12/18,9.452810956,18.2,5.6,1.3,141,56,NA,-78.493005,35.666642
46358,2018,NCH1,1,1,MO44_PHW65_0464/LH195,5/8/18,9/12/18,13.33122523,17.6,5.6,1.3,141,56,NA,-78.493005,35.666642
46359,2018,NCH1,1,1,MO44_PHW65_0184/LH195,5/8/18,9/12/18,12.83849902,19.2,5.6,1.3,141,56,NA,-78.493005,35.666642
46360,2018,NCH1,1,1,MO44_PHW65_0134/LH195,5/8/18,9/12/18,9.704509309,17.4,5.6,1.3,141,56,NA,-78.493005,35.666642
46361,2018,NCH1,1,1,PHG39/PHN82,5/8/18,9/12/18,10.27130136,19.2,5.6,1.3,141,56,NA,-78.493005,35.666642
46362,2018,NCH1,1,1,MO44_PHW65_0328/LH195,5/8/18,9/12/18,8.970127582,19,5.6,1.3,141,56,NA,-78.493005,35.666642
46363,2018,NCH1,1,1,MO44_PHW65_0189/LH195,5/8/18,9/12/18,9.534408926,16.8,5.6,1.3,141,56,NA,-78.493005,35.666642
46364,2018,NCH1,1,1,MO44_PHW65_0163/LH195,5/8/18,9/12/18,9.528132159,18.9,5.6,1.3,141,56,NA,-78.493005,35.666642
46365,2018,NCH1,1,1,PHW52/PHM49,5/8/18,9/12/18,12.92198002,20.6,5.6,1.3,141,56,NA,-78.493005,35.666642
46366,2018,NCH1,1,1,B73/PHM49,5/8/18,9/12/18,12.57926855,16.8,5.6,1.3,141,56,NA,-78.493005,35.666642
46367,2018,NCH1,1,1,MO44_PHW65_0242/LH195,5/8/18,9/12/18,10.46211507,20.7,5.6,1.3,141,56,NA,-78.493005,35.666642
46368,2018,NCH1,1,1,MO44_PHW65_0135/LH195,5/8/18,9/12/18,10.16773471,19.4,5.6,1.3,141,56,NA,-78.493005,35.666642
46369,2018,NCH1,1,1,PHW52/PHN82,5/8/18,9/12/18,16.66732684,19.5,5.6,1.3,141,56,NA,-78.493005,35.666642
46370,2018,NCH1,1,1,MO44_PHW65_0015/LH195,5/8/18,9/12/18,15.73585463,19.9,5.6,1.3,141,56,NA,-78.493005,35.666642
46371,2018,NCH1,1,1,MO44_PHW65_0236/LH195,5/8/18,9/12/18,13.79884436,19.5,5.6,1.3,141,56,NA,-78.493005,35.666642
46372,2018,NCH1,1,1,MO44_PHW65_0042/LH195,5/8/18,9/12/18,11.13435681,18,5.6,1.3,141,56,NA,-78.493005,35.666642
46373,2018,NCH1,1,1,MO44_PHW65_0023/LH195,5/8/18,9/12/18,10.85755139,18.3,5.6,1.3,141,56,NA,-78.493005,35.666642
46374,2018,NCH1,1,1,MO44_PHW65_0034/LH195,5/8/18,9/12/18,11.54297434,17.9,5.6,1.3,141,56,NA,-78.493005,35.666642
46375,2018,NCH1,1,1,MO44_PHW65_0168/LH195,5/8/18,9/12/18,8.572808237,19.8,5.6,1.3,141,56,NA,-78.493005,35.666642
46376,2018,NCH1,1,1,MO44_PHW65_0147/LH195,5/8/18,9/12/18,9.132695844,18.7,5.6,1.3,141,56,NA,-78.493005,35.666642
46377,2018,NCH1,1,1,MO44_PHW65_0471/LH195,5/8/18,9/12/18,12.39598696,19.6,5.6,1.3,141,56,NA,-78.493005,35.666642
46378,2018,NCH1,1,1,MO44_PHW65_0244/LH195,5/8/18,9/12/18,11.85179127,17.4,5.6,1.3,141,56,NA,-78.493005,35.666642
46379,2018,NCH1,1,1,MO44_PHW65_0446/LH195,5/8/18,9/12/18,12.43113685,18.3,5.6,1.3,141,56,NA,-78.493005,35.666642
46380,2018,NCH1,1,1,MO44_PHW65_0063/LH195,5/8/18,9/12/18,10.22422561,16.4,5.6,1.3,141,56,NA,-78.493005,35.666642
46381,2018,NCH1,1,1,PHW65_MOG_0621/LH195,5/8/18,9/12/18,13.11342141,19.9,5.6,1.3,141,56,NA,-78.493005,35.666642
46382,2018,NCH1,1,1,PHW65_MOG_0137/LH195,5/8/18,9/12/18,14.68261314,18.9,5.6,1.3,141,56,NA,-78.493005,35.666642
46383,2018,NCH1,1,1,PHW65_MOG_0170/LH195,5/8/18,9/12/18,13.43730259,18.4,5.6,1.3,141,56,NA,-78.493005,35.666642
46384,2018,NCH1,1,1,PHW65_MOG_0130/LH195,5/8/18,9/12/18,12.38719948,19.1,5.6,1.3,141,56,NA,-78.493005,35.666642
46385,2018,NCH1,1,1,PHW65_MOG_0463/LH195,5/8/18,9/12/18,13.21761575,18.3,5.6,1.3,141,56,NA,-78.493005,35.666642
46386,2018,NCH1,1,1,PHW65_MOG_0591/LH195,5/8/18,9/12/18,13.19878544,18.9,5.6,1.3,141,56,NA,-78.493005,35.666642
46387,2018,NCH1,1,1,PHW65_MOG_0146/LH195,5/8/18,9/12/18,12.62069521,18.6,5.6,1.3,141,56,NA,-78.493005,35.666642
46388,2018,NCH1,1,1,PHW65_MOG_0545/LH195,5/8/18,9/12/18,11.6785525,17.5,5.6,1.3,141,56,NA,-78.493005,35.666642
46389,2018,NCH1,1,1,PHW65_MOG_0476/LH195,5/8/18,9/12/18,13.70406518,20.5,5.6,1.3,141,56,NA,-78.493005,35.666642
46390,2018,NCH1,1,1,PHW65_MOG_0487/LH195,5/8/18,9/12/18,11.55113413,18.4,5.6,1.3,141,56,NA,-78.493005,35.666642
46391,2018,NCH1,1,1,PHW65_MOG_0121/LH195,5/8/18,9/12/18,14.15913078,17.4,5.6,1.3,141,56,NA,-78.493005,35.666642
46392,2018,NCH1,1,1,PHW65_MOG_0431/LH195,5/8/18,9/12/18,14.44848973,18.9,5.6,1.3,141,56,NA,-78.493005,35.666642
46393,2018,NCH1,1,1,PHW65_MOG_0429/LH195,5/8/18,9/12/18,14.9908024,17.2,5.6,1.3,141,56,NA,-78.493005,35.666642
46394,2018,NCH1,1,1,PHW65_MOG_0262/LH195,5/8/18,9/12/18,12.93013982,19.6,5.6,1.3,141,56,NA,-78.493005,35.666642
46395,2018,NCH1,1,1,PHW65_MOG_0127/LH195,5/8/18,9/12/18,13.03998324,19.4,5.6,1.3,141,56,NA,-78.493005,35.666642
46396,2018,NCH1,1,1,PHW65_MOG_0401/LH195,5/8/18,9/12/18,14.04865968,18.5,5.6,1.3,141,56,NA,-78.493005,35.666642
46397,2018,NCH1,1,1,PHW65_MOG_0620/LH195,5/8/18,9/12/18,15.81431421,18.3,5.6,1.3,141,56,NA,-78.493005,35.666642
46398,2018,NCH1,1,1,B14A/H95,5/8/18,9/12/18,13.85659062,16.3,5.6,1.3,141,56,NA,-78.493005,35.666642
46399,2018,NCH1,1,1,PHW65_MOG_0377/LH195,5/8/18,9/12/18,13.10714465,18.5,5.6,1.3,141,56,NA,-78.493005,35.666642
46400,2018,NCH1,1,1,PHW65_MOG_0003/LH195,5/8/18,9/12/18,7.630037848,16.6,5.6,1.3,141,56,NA,-78.493005,35.666642
46401,2018,NCH1,1,1,PHN11_PHW65_0312/LH195,5/8/18,9/12/18,12.9979289,18.2,5.6,1.3,141,56,NA,-78.493005,35.666642
46402,2018,NCH1,1,1,PHN11_PHW65_0323/LH195,5/8/18,9/12/18,12.32443181,19,5.6,1.3,141,56,NA,-78.493005,35.666642
46403,2018,NCH1,1,1,PHW65_MOG_0305/LH195,5/8/18,9/12/18,15.06926198,18.5,5.6,1.3,141,56,NA,-78.493005,35.666642
46404,2018,NCH1,1,1,PHW65_MOG_0126/LH195,5/8/18,9/12/18,11.21595478,17.4,5.6,1.3,141,56,NA,-78.493005,35.666642
46405,2018,NCH1,1,1,PHW65_MOG_0172/LH195,5/8/18,9/12/18,12.86737215,17.9,5.6,1.3,141,56,NA,-78.493005,35.666642
46406,2018,NCH1,1,1,PHW65_MOG_0196/LH195,5/8/18,9/12/18,14.71901839,18.7,5.6,1.3,141,56,NA,-78.493005,35.666642
46407,2018,NCH1,1,1,PHW65_MOG_0111/LH195,5/8/18,9/12/18,14.95816321,19.1,5.6,1.3,141,56,NA,-78.493005,35.666642
46408,2018,NCH1,1,1,PHW65_MOG_0142/LH195,5/8/18,9/12/18,14.06937301,20.6,5.6,1.3,141,56,NA,-78.493005,35.666642
46409,2018,NCH1,1,1,PHW65_MOG_0096/LH195,5/8/18,9/12/18,13.10588929,18.9,5.6,1.3,141,56,NA,-78.493005,35.666642
46410,2018,NCH1,1,1,PHW65_MOG_0567/LH195,5/8/18,9/12/18,12.60186491,17.7,5.6,1.3,141,56,NA,-78.493005,35.666642
46411,2018,NCH1,1,1,PHW65_MOG_0021/LH195,5/8/18,9/12/18,11.91518661,18.6,5.6,1.3,141,56,NA,-78.493005,35.666642
46412,2018,NCH1,1,1,PHW65_MOG_0178/LH195,5/8/18,9/12/18,13.09270808,17.1,5.6,1.3,141,56,NA,-78.493005,35.666642
46413,2018,NCH1,1,1,PHW65_MOG_0512/LH195,5/8/18,9/12/18,10.52990416,18.4,5.6,1.3,141,56,NA,-78.493005,35.666642
46414,2018,NCH1,1,1,PHW65_MOG_0341/LH195,5/8/18,9/12/18,11.16322994,19.5,5.6,1.3,141,56,NA,-78.493005,35.666642
46415,2018,NCH1,1,1,PHW65_MOG_0001/LH195,5/8/18,9/12/18,9.973782609,17.8,5.6,1.3,141,56,NA,-78.493005,35.666642
46416,2018,NCH1,1,1,PHW65_MOG_0511/LH195,5/8/18,9/12/18,8.412750681,16,5.6,1.3,141,56,NA,-78.493005,35.666642
