id,year,site,hybrid,date_planted,day_of_year_planted,day_of_year_harvested,date_harvested,yield_mg_ha,soilpH,om_pct,soilk_ppm,soilp_ppm,longitude,latitude
61184,2019,NYH3,PHN11_PHW65_0305/LH195,2019-05-23,143,345,2019-12-11,12.20714299,7.7,3.6,55,8,-76.6530185,42.732626
61185,2019,OHH1,B37/H95,2019-06-07,158,288,2019-10-15,11.2171038,6.6,5,163,43,-83.670359,39.856629
61186,2019,OHH1,PHW65_MOG_0067/PHT69,2019-06-07,158,288,2019-10-15,9.395062579,6.6,5,163,43,-83.670359,39.856629
61187,2019,OHH1,PHW65_MOG_0173/PHT69,2019-06-07,158,288,2019-10-15,10.87799174,6.6,5,163,43,-83.670359,39.856629
61188,2019,OHH1,PHW65_MOG_0444/PHT69,2019-06-07,158,288,2019-10-15,9.913351086,6.6,5,163,43,-83.670359,39.856629
61189,2019,OHH1,PHW65_MOG_0180/PHT69,2019-06-07,158,288,2019-10-15,9.360278891,6.6,5,163,43,-83.670359,39.856629
61190,2019,OHH1,PHW65_MOG_0223/PHT69,2019-06-07,158,288,2019-10-15,8.418576985,6.6,5,163,43,-83.670359,39.856629
61191,2019,OHH1,PHW65_MOG_0138/PHT69,2019-06-07,158,288,2019-10-15,9.51778775,6.6,5,163,43,-83.670359,39.856629
61192,2019,OHH1,PHW65_MOG_0517/PHT69,2019-06-07,158,288,2019-10-15,6.504087418,6.6,5,163,43,-83.670359,39.856629
61193,2019,OHH1,CG119/CG108,2019-06-07,158,288,2019-10-15,6.261988327,6.6,5,163,43,-83.670359,39.856629
61194,2019,OHH1,CG119/CG108,2019-06-07,158,288,2019-10-15,12.91792214,6.6,5,163,43,-83.670359,39.856629
61195,2019,OHH1,PHW65_MOG_0463/PHT69,2019-06-07,158,288,2019-10-15,11.30001841,6.6,5,163,43,-83.670359,39.856629
61196,2019,OHH1,B37/OH43,2019-06-07,158,288,2019-10-15,12.25148517,6.6,5,163,43,-83.670359,39.856629
61197,2019,OHH1,PHW65_MOG_0329/PHT69,2019-06-07,158,288,2019-10-15,11.85303283,6.6,5,163,43,-83.670359,39.856629
61198,2019,OHH1,PHW65_MOG_0633/PHT69,2019-06-07,158,288,2019-10-15,11.80160844,6.6,5,163,43,-83.670359,39.856629
61199,2019,OHH1,PHW65_MOG_0017/PHT69,2019-06-07,158,288,2019-10-15,10.3524807,6.6,5,163,43,-83.670359,39.856629
61200,2019,OHH1,PHW65_MOG_0200/PHT69,2019-06-07,158,288,2019-10-15,13.64086817,6.6,5,163,43,-83.670359,39.856629
61201,2019,OHH1,PHW65_MOG_0296/PHT69,2019-06-07,158,288,2019-10-15,11.82321824,6.6,5,163,43,-83.670359,39.856629
61202,2019,OHH1,PHW65_MOG_0377/PHT69,2019-06-07,158,288,2019-10-15,10.51195409,6.6,5,163,43,-83.670359,39.856629
61203,2019,OHH1,B37/H95,2019-06-07,158,288,2019-10-15,4.912935922,6.6,5,163,43,-83.670359,39.856629
61204,2019,OHH1,PHW65_MOG_0018/PHT69,2019-06-07,158,288,2019-10-15,14.10357211,6.6,5,163,43,-83.670359,39.856629
61205,2019,OHH1,PHW65_MOG_0449/PHT69,2019-06-07,158,288,2019-10-15,9.209588096,6.6,5,163,43,-83.670359,39.856629
61206,2019,OHH1,PHW65_MOG_0121/PHT69,2019-06-07,158,288,2019-10-15,13.25015837,6.6,5,163,43,-83.670359,39.856629
61207,2019,OHH1,PHW65_MOG_0499/PHT69,2019-06-07,158,288,2019-10-15,14.95011,6.6,5,163,43,-83.670359,39.856629
61208,2019,OHH1,PHN11_PHW65_0614/PHT69,2019-06-07,158,288,2019-10-15,13.83830315,6.6,5,163,43,-83.670359,39.856629
61209,2019,OHH1,PHW65_MOG_0117/PHT69,2019-06-07,158,288,2019-10-15,13.04388301,6.6,5,163,43,-83.670359,39.856629
61210,2019,OHH1,PHN11_PHW65_0604/PHT69,2019-06-07,158,288,2019-10-15,12.81333996,6.6,5,163,43,-83.670359,39.856629
61211,2019,OHH1,PHW65_MOG_0350/PHT69,2019-06-07,158,288,2019-10-15,14.59297051,6.6,5,163,43,-83.670359,39.856629
61212,2019,OHH1,PHW65_MOG_0291/PHT69,2019-06-07,158,288,2019-10-15,13.2106367,6.6,5,163,43,-83.670359,39.856629
61213,2019,OHH1,PHW65_MOG_0513/PHT69,2019-06-07,158,288,2019-10-15,13.18717794,6.6,5,163,43,-83.670359,39.856629
61214,2019,OHH1,PHW65_MOG_0156/PHT69,2019-06-07,158,288,2019-10-15,11.21138356,6.6,5,163,43,-83.670359,39.856629
61215,2019,OHH1,PHW65_MOG_0327/PHT69,2019-06-07,158,288,2019-10-15,12.65155536,6.6,5,163,43,-83.670359,39.856629
61216,2019,OHH1,PHW65_MOG_0052/PHT69,2019-06-07,158,288,2019-10-15,5.440815945,6.6,5,163,43,-83.670359,39.856629
61217,2019,OHH1,PHW65_MOG_0569/PHT69,2019-06-07,158,288,2019-10-15,11.02446458,6.6,5,163,43,-83.670359,39.856629
61218,2019,OHH1,PHW65_MOG_0431/PHT69,2019-06-07,158,288,2019-10-15,10.84349695,6.6,5,163,43,-83.670359,39.856629
61219,2019,OHH1,PHW65_MOG_0006/PHT69,2019-06-07,158,288,2019-10-15,12.21843489,6.6,5,163,43,-83.670359,39.856629
61220,2019,OHH1,PHW65_MOG_0024/PHT69,2019-06-07,158,288,2019-10-15,11.47064338,6.6,5,163,43,-83.670359,39.856629
61221,2019,OHH1,PHW65_MOG_0085/PHT69,2019-06-07,158,288,2019-10-15,9.831534305,6.6,5,163,43,-83.670359,39.856629
61222,2019,OHH1,PHW65_MOG_0143/PHT69,2019-06-07,158,288,2019-10-15,11.28245323,6.6,5,163,43,-83.670359,39.856629
61223,2019,OHH1,PHW65_MOG_0410/PHT69,2019-06-07,158,288,2019-10-15,10.19901646,6.6,5,163,43,-83.670359,39.856629
61224,2019,OHH1,PHW65_MOG_0063/PHT69,2019-06-07,158,288,2019-10-15,11.60688912,6.6,5,163,43,-83.670359,39.856629
61225,2019,OHH1,PHW65_MOG_0250/PHT69,2019-06-07,158,288,2019-10-15,9.599604531,6.6,5,163,43,-83.670359,39.856629
61226,2019,OHH1,PHW65_MOG_0393/PHT69,2019-06-07,158,288,2019-10-15,12.1389871,6.6,5,163,43,-83.670359,39.856629
61227,2019,OHH1,PHW65_MOG_0170/PHT69,2019-06-07,158,288,2019-10-15,4.843368546,6.6,5,163,43,-83.670359,39.856629
61228,2019,OHH1,PHW65_MOG_0294/PHT69,2019-06-07,158,288,2019-10-15,12.12748884,6.6,5,163,43,-83.670359,39.856629
61229,2019,OHH1,PHW65_MOG_0569/PHT69,2019-06-07,158,288,2019-10-15,11.11968637,6.6,5,163,43,-83.670359,39.856629
61230,2019,OHH1,PHW65_MOG_0106/PHT69,2019-06-07,158,288,2019-10-15,9.806919934,6.6,5,163,43,-83.670359,39.856629
61231,2019,OHH1,PHW65_MOG_0651/PHT69,2019-06-07,158,288,2019-10-15,11.50837386,6.6,5,163,43,-83.670359,39.856629
61232,2019,OHH1,PHW65_MOG_0620/PHT69,2019-06-07,158,288,2019-10-15,13.76509562,6.6,5,163,43,-83.670359,39.856629
61233,2019,OHH1,PHW65_MOG_0133/PHT69,2019-06-07,158,288,2019-10-15,11.19751631,6.6,5,163,43,-83.670359,39.856629
61234,2019,OHH1,PHW65_MOG_0130/PHT69,2019-06-07,158,288,2019-10-15,9.927102777,6.6,5,163,43,-83.670359,39.856629
61235,2019,OHH1,PHW65_MOG_0306/PHT69,2019-06-07,158,288,2019-10-15,12.18723358,6.6,5,163,43,-83.670359,39.856629
61236,2019,OHH1,PHW65_MOG_0545/PHT69,2019-06-07,158,288,2019-10-15,10.94871472,6.6,5,163,43,-83.670359,39.856629
61237,2019,OHH1,PHW65_MOG_0316/PHT69,2019-06-07,158,288,2019-10-15,13.5785811,6.6,5,163,43,-83.670359,39.856629
61238,2019,OHH1,PHW65_MOG_0071/PHT69,2019-06-07,158,288,2019-10-15,9.845748237,6.6,5,163,43,-83.670359,39.856629
61239,2019,OHH1,PHW65_MOG_0381/PHT69,2019-06-07,158,288,2019-10-15,12.55725806,6.6,5,163,43,-83.670359,39.856629
61240,2019,OHH1,PHW65_MOG_0215/PHT69,2019-06-07,158,288,2019-10-15,11.09206742,6.6,5,163,43,-83.670359,39.856629
61241,2019,OHH1,PHW65_MOG_0056/PHT69,2019-06-07,158,288,2019-10-15,10.57655237,6.6,5,163,43,-83.670359,39.856629
61242,2019,OHH1,PHW65_MOG_0224/PHT69,2019-06-07,158,288,2019-10-15,10.19242951,6.6,5,163,43,-83.670359,39.856629
61243,2019,OHH1,PHW65_MOG_0201/PHT69,2019-06-07,158,288,2019-10-15,10.65767579,6.6,5,163,43,-83.670359,39.856629
61244,2019,OHH1,PHW65_MOG_0025/PHT69,2019-06-07,158,288,2019-10-15,10.85701752,6.6,5,163,43,-83.670359,39.856629
61245,2019,OHH1,PHW65_MOG_0421/PHT69,2019-06-07,158,288,2019-10-15,11.48872858,6.6,5,163,43,-83.670359,39.856629
61246,2019,OHH1,PHW65_MOG_0217/PHT69,2019-06-07,158,288,2019-10-15,8.349009609,6.6,5,163,43,-83.670359,39.856629
61247,2019,OHH1,PHW65_MOG_0115/PHT69,2019-06-07,158,288,2019-10-15,12.29562925,6.6,5,163,43,-83.670359,39.856629
61248,2019,OHH1,CG44/CGR01,2019-06-07,158,288,2019-10-15,9.03948315,6.6,5,163,43,-83.670359,39.856629
61249,2019,OHH1,MOG/PHT69,2019-06-07,158,288,2019-10-15,11.67853658,6.6,5,163,43,-83.670359,39.856629
61250,2019,OHH1,PHW65_MOG_0009/PHT69,2019-06-07,158,288,2019-10-15,11.36328774,6.6,5,163,43,-83.670359,39.856629
61251,2019,OHH1,PHW65_MOG_0003/PHT69,2019-06-07,158,288,2019-10-15,10.95512832,6.6,5,163,43,-83.670359,39.856629
61252,2019,OHH1,PHW65_MOG_0338/PHT69,2019-06-07,158,288,2019-10-15,12.34878705,6.6,5,163,43,-83.670359,39.856629
61253,2019,OHH1,PHW65_MOG_0179/PHT69,2019-06-07,158,288,2019-10-15,5.775074475,6.6,5,163,43,-83.670359,39.856629
61254,2019,OHH1,PHW65_MOG_0038/PHT69,2019-06-07,158,288,2019-10-15,11.09206742,6.6,5,163,43,-83.670359,39.856629
61255,2019,OHH1,PHW65_MOG_0172/PHT69,2019-06-07,158,288,2019-10-15,13.38825308,6.6,5,163,43,-83.670359,39.856629
61256,2019,OHH1,PHW65_MOG_0085/PHT69,2019-06-07,158,288,2019-10-15,12.15580114,6.6,5,163,43,-83.670359,39.856629
61257,2019,OHH1,PHW65_MOG_0150/PHT69,2019-06-07,158,288,2019-10-15,14.63584343,6.6,5,163,43,-83.670359,39.856629
61258,2019,OHH1,PHW65_MOG_0128/PHT69,2019-06-07,158,288,2019-10-15,14.39281985,6.6,5,163,43,-83.670359,39.856629
61259,2019,OHH1,PHW65_MOG_0375/PHT69,2019-06-07,158,288,2019-10-15,13.78866995,6.6,5,163,43,-83.670359,39.856629
61260,2019,OHH1,B37/MO17,2019-06-07,158,288,2019-10-15,12.1985585,6.6,5,163,43,-83.670359,39.856629
61261,2019,OHH1,PHW65_MOG_0125/PHT69,2019-06-07,158,288,2019-10-15,14.48781052,6.6,5,163,43,-83.670359,39.856629
61262,2019,OHH1,B37/H95,2019-06-07,158,288,2019-10-15,7.494613604,6.6,5,163,43,-83.670359,39.856629
61263,2019,OHH1,PHW65_MOG_0029/PHT69,2019-06-07,158,288,2019-10-15,13.91301297,6.6,5,163,43,-83.670359,39.856629
61264,2019,OHH1,PHW65_MOG_0591/PHT69,2019-06-07,158,288,2019-10-15,12.38692199,6.6,5,163,43,-83.670359,39.856629
61265,2019,OHH1,PHW65_MOG_0287/PHT69,2019-06-07,158,288,2019-10-15,10.70205099,6.6,5,163,43,-83.670359,39.856629
61266,2019,OHH1,PHW65_MOG_0423/PHT69,2019-06-07,158,288,2019-10-15,5.741908633,6.6,5,163,43,-83.670359,39.856629
61267,2019,OHH1,PHW65_MOG_0133/PHT69,2019-06-07,158,288,2019-10-15,12.0256801,6.6,5,163,43,-83.670359,39.856629
61268,2019,OHH1,PHW65_MOG_0195/PHT69,2019-06-07,158,288,2019-10-15,12.68460565,6.6,5,163,43,-83.670359,39.856629
61269,2019,OHH1,PHW65_MOG_0036/PHT69,2019-06-07,158,288,2019-10-15,13.8288272,6.6,5,163,43,-83.670359,39.856629
61270,2019,OHH1,PHW65_MOG_0461/PHT69,2019-06-07,158,288,2019-10-15,9.844708193,6.6,5,163,43,-83.670359,39.856629
61271,2019,OHH1,PHW65_MOG_0218/PHT69,2019-06-07,158,288,2019-10-15,12.63653251,6.6,5,163,43,-83.670359,39.856629
61272,2019,OHH1,PHW65_MOG_0534/PHT69,2019-06-07,158,288,2019-10-15,13.48798172,6.6,5,163,43,-83.670359,39.856629
61273,2019,OHH1,PHW65_MOG_0392/PHT69,2019-06-07,158,288,2019-10-15,12.21358135,6.6,5,163,43,-83.670359,39.856629
61274,2019,OHH1,PHW65_MOG_0352/PHT69,2019-06-07,158,288,2019-10-15,13.21000112,6.6,5,163,43,-83.670359,39.856629
61275,2019,OHH1,PHW65/PHT69,2019-06-07,158,288,2019-10-15,12.62405198,6.6,5,163,43,-83.670359,39.856629
61276,2019,OHH1,PHW65_MOG_0583/PHT69,2019-06-07,158,288,2019-10-15,12.48087262,6.6,5,163,43,-83.670359,39.856629
61277,2019,OHH1,PHW65_MOG_0393/PHT69,2019-06-07,158,288,2019-10-15,11.74665945,6.6,5,163,43,-83.670359,39.856629
61278,2019,OHH1,PHW65_MOG_0511/PHT69,2019-06-07,158,288,2019-10-15,13.3458424,6.6,5,163,43,-83.670359,39.856629
61279,2019,OHH1,PHN11_PHW65_0178/PHT69,2019-06-07,158,288,2019-10-15,13.61417371,6.6,5,163,43,-83.670359,39.856629
61280,2019,OHH1,PHN11_PHW65_0514/PHT69,2019-06-07,158,288,2019-10-15,14.14656059,6.6,5,163,43,-83.670359,39.856629
61281,2019,OHH1,PHN11_PHW65_0079/PHT69,2019-06-07,158,288,2019-10-15,11.86851792,6.6,5,163,43,-83.670359,39.856629
61282,2019,OHH1,PHN11_PHW65_0402/PHT69,2019-06-07,158,288,2019-10-15,13.29522693,6.6,5,163,43,-83.670359,39.856629
61283,2019,OHH1,PHN11_PHW65_0058/PHT69,2019-06-07,158,288,2019-10-15,10.28372225,6.6,5,163,43,-83.670359,39.856629
61284,2019,OHH1,PHN11_PHW65_0248/PHT69,2019-06-07,158,288,2019-10-15,13.68327884,6.6,5,163,43,-83.670359,39.856629
61285,2019,OHH1,PHN11_PHW65_0408/PHT69,2019-06-07,158,288,2019-10-15,12.57898342,6.6,5,163,43,-83.670359,39.856629
61286,2019,OHH1,PHN11_PHW65_0061/PHT69,2019-06-07,158,288,2019-10-15,13.25587861,6.6,5,163,43,-83.670359,39.856629
61287,2019,OHH1,PHN11_PHW65_0217/PHT69,2019-06-07,158,288,2019-10-15,13.2004096,6.6,5,163,43,-83.670359,39.856629
61288,2019,OHH1,PHN11_PHW65_0071/PHT69,2019-06-07,158,288,2019-10-15,10.83754559,6.6,5,163,43,-83.670359,39.856629
61289,2019,OHH1,PHN11_PHW65_0225/PHT69,2019-06-07,158,288,2019-10-15,13.00811706,6.6,5,163,43,-83.670359,39.856629
61290,2019,OHH1,PHN11_PHW65_0353/PHT69,2019-06-07,158,288,2019-10-15,9.243909542,6.6,5,163,43,-83.670359,39.856629
61291,2019,OHH1,PHN11_PHW65_0453/PHT69,2019-06-07,158,288,2019-10-15,14.34000874,6.6,5,163,43,-83.670359,39.856629
61292,2019,OHH1,PHN11_PHW65_0107/PHT69,2019-06-07,158,288,2019-10-15,12.0905095,6.6,5,163,43,-83.670359,39.856629
61293,2019,OHH1,PHN11_PHW65_0301/PHT69,2019-06-07,158,288,2019-10-15,13.73793892,6.6,5,163,43,-83.670359,39.856629
61294,2019,OHH1,PHN11_PHW65_0329/PHT69,2019-06-07,158,288,2019-10-15,12.31099879,6.6,5,163,43,-83.670359,39.856629
61295,2019,OHH1,PHN11_PHW65_0015/PHT69,2019-06-07,158,288,2019-10-15,13.19902288,6.6,5,163,43,-83.670359,39.856629
61296,2019,OHH1,PHN11_PHW65_0138/PHT69,2019-06-07,158,288,2019-10-15,10.26384586,6.6,5,163,43,-83.670359,39.856629
61297,2019,OHH1,PHN11_PHW65_0086/PHT69,2019-06-07,158,288,2019-10-15,13.93543169,6.6,5,163,43,-83.670359,39.856629
61298,2019,OHH1,PHN11_PHW65_0285/PHT69,2019-06-07,158,288,2019-10-15,12.63635917,6.6,5,163,43,-83.670359,39.856629
61299,2019,OHH1,PHN11_PHW65_0358/PHT69,2019-06-07,158,288,2019-10-15,11.57776789,6.6,5,163,43,-83.670359,39.856629
61300,2019,OHH1,PHN11_PHW65_0421/PHT69,2019-06-07,158,288,2019-10-15,13.95334356,6.6,5,163,43,-83.670359,39.856629
61301,2019,OHH1,PHN11_PHW65_0075/PHT69,2019-06-07,158,288,2019-10-15,12.60301999,6.6,5,163,43,-83.670359,39.856629
61302,2019,OHH1,F42/OH43,2019-06-07,158,288,2019-10-15,11.77242943,6.6,5,163,43,-83.670359,39.856629
61303,2019,OHH1,PHN11_PHW65_0167/PHT69,2019-06-07,158,288,2019-10-15,6.798419822,6.6,5,163,43,-83.670359,39.856629
61304,2019,OHH1,CG44/CGR01,2019-06-07,158,288,2019-10-15,12.94681225,6.6,5,163,43,-83.670359,39.856629
61305,2019,OHH1,PHN11_PHW65_0604/PHT69,2019-06-07,158,288,2019-10-15,14.18689117,6.6,5,163,43,-83.670359,39.856629
61306,2019,OHH1,PHN11_PHW65_0106/PHT69,2019-06-07,158,288,2019-10-15,10.58539274,6.6,5,163,43,-83.670359,39.856629
61307,2019,OHH1,PHN11_PHW65_0612/PHT69,2019-06-07,158,288,2019-10-15,13.57465204,6.6,5,163,43,-83.670359,39.856629
61308,2019,OHH1,PHN11_PHW65_0341/PHT69,2019-06-07,158,288,2019-10-15,15.06792386,6.6,5,163,43,-83.670359,39.856629
61309,2019,OHH1,PHN11_PHW65_0245/PHT69,2019-06-07,158,288,2019-10-15,12.58245023,6.6,5,163,43,-83.670359,39.856629
61310,2019,OHH1,PHN11_PHW65_0336/PHT69,2019-06-07,158,288,2019-10-15,14.60516213,6.6,5,163,43,-83.670359,39.856629
61311,2019,OHH1,B37/MO17,2019-06-07,158,288,2019-10-15,8.177171256,6.6,5,163,43,-83.670359,39.856629
61312,2019,OHH1,PHW65/PHT69,2019-06-07,158,288,2019-10-15,12.28569106,6.6,5,163,43,-83.670359,39.856629
61313,2019,OHH1,PHN11_PHW65_0114/PHT69,2019-06-07,158,288,2019-10-15,14.24166682,6.6,5,163,43,-83.670359,39.856629
61314,2019,OHH1,PHN11_PHW65_0194/PHT69,2019-06-07,158,288,2019-10-15,12.72435843,6.6,5,163,43,-83.670359,39.856629
61315,2019,OHH1,PHN11_PHW65_0146/PHT69,2019-06-07,158,288,2019-10-15,13.66756262,6.6,5,163,43,-83.670359,39.856629
61316,2019,OHH1,PHN11_PHW65_0096/PHT69,2019-06-07,158,288,2019-10-15,7.736886036,6.6,5,163,43,-83.670359,39.856629
61317,2019,OHH1,PHN11_PHW65_0016/PHT69,2019-06-07,158,288,2019-10-15,12.12691103,6.6,5,163,43,-83.670359,39.856629
61318,2019,OHH1,PHN11_PHW65_0021/PHT69,2019-06-07,158,288,2019-10-15,13.20659209,6.6,5,163,43,-83.670359,39.856629
61319,2019,OHH1,PHN11_PHW65_0212/PHT69,2019-06-07,158,288,2019-10-15,13.70829767,6.6,5,163,43,-83.670359,39.856629
61320,2019,OHH1,PHN11_PHW65_0378/PHT69,2019-06-07,158,288,2019-10-15,14.18689117,6.6,5,163,43,-83.670359,39.856629
61321,2019,OHH1,PHN11_PHW65_0168/PHT69,2019-06-07,158,288,2019-10-15,14.2370444,6.6,5,163,43,-83.670359,39.856629
61322,2019,OHH1,PHN11_PHW65_0100/PHT69,2019-06-07,158,288,2019-10-15,13.47272775,6.6,5,163,43,-83.670359,39.856629
61323,2019,OHH1,PHN11/PHT69,2019-06-07,158,288,2019-10-15,11.85938865,6.6,5,163,43,-83.670359,39.856629
61324,2019,OHH1,PHW52/PHM49,2019-06-07,158,288,2019-10-15,13.71916035,6.6,5,163,43,-83.670359,39.856629
61325,2019,OHH1,PHN11_PHW65_0294/PHT69,2019-06-07,158,288,2019-10-15,13.00054785,6.6,5,163,43,-83.670359,39.856629
61326,2019,OHH1,F42/OH43,2019-06-07,158,288,2019-10-15,9.325899664,6.6,5,163,43,-83.670359,39.856629
61327,2019,OHH1,PHN11_PHW65_0003/PHT69,2019-06-07,158,288,2019-10-15,10.21779503,6.6,5,163,43,-83.670359,39.856629
61328,2019,OHH1,PHN11_PHW65_0133/PHT69,2019-06-07,158,288,2019-10-15,11.92583589,6.6,5,163,43,-83.670359,39.856629
61329,2019,OHH1,PHN11_PHW65_0179/PHT69,2019-06-07,158,288,2019-10-15,13.38189725,6.6,5,163,43,-83.670359,39.856629
61330,2019,OHH1,PHN11_PHW65_0316/PHT69,2019-06-07,158,288,2019-10-15,13.05272338,6.6,5,163,43,-83.670359,39.856629
61331,2019,OHH1,2369/LH123HT,2019-06-07,158,288,2019-10-15,12.26049888,6.6,5,163,43,-83.670359,39.856629
61332,2019,OHH1,PHN11_PHW65_0360/PHT69,2019-06-07,158,288,2019-10-15,12.31758573,6.6,5,163,43,-83.670359,39.856629
61333,2019,OHH1,PHN11_PHW65_0494/PHT69,2019-06-07,158,288,2019-10-15,12.94669669,6.6,5,163,43,-83.670359,39.856629
61334,2019,OHH1,PHN11_PHW65_0063/PHT69,2019-06-07,158,288,2019-10-15,12.24062249,6.6,5,163,43,-83.670359,39.856629
61335,2019,OHH1,PHN11_PHW65_0491/PHT69,2019-06-07,158,288,2019-10-15,12.97628016,6.6,5,163,43,-83.670359,39.856629
61336,2019,OHH1,PHN11_PHW65_0310/PHT69,2019-06-07,158,288,2019-10-15,13.03521598,6.6,5,163,43,-83.670359,39.856629
61337,2019,OHH1,PHN11_PHW65_0114/PHT69,2019-06-07,158,288,2019-10-15,13.17689306,6.6,5,163,43,-83.670359,39.856629
61338,2019,OHH1,PHN11_PHW65_0077/PHT69,2019-06-07,158,288,2019-10-15,11.13574927,6.6,5,163,43,-83.670359,39.856629
61339,2019,OHH1,PHN11_PHW65_0073/PHT69,2019-06-07,158,288,2019-10-15,14.27818391,6.6,5,163,43,-83.670359,39.856629
61340,2019,OHH1,PHN11_PHW65_0049/PHT69,2019-06-07,158,288,2019-10-15,12.28811783,6.6,5,163,43,-83.670359,39.856629
61341,2019,OHH1,PHN11_PHW65_0221/PHT69,2019-06-07,158,288,2019-10-15,10.14868989,6.6,5,163,43,-83.670359,39.856629
61342,2019,OHH1,PHN11_PHW65_0402/PHT69,2019-06-07,158,288,2019-10-15,11.71626706,6.6,5,163,43,-83.670359,39.856629
61343,2019,OHH1,PHN11_PHW65_0443/PHT69,2019-06-07,158,288,2019-10-15,14.66906705,6.6,5,163,43,-83.670359,39.856629
61344,2019,OHH1,PHN11_PHW65_0284/PHT69,2019-06-07,158,288,2019-10-15,12.50271354,6.6,5,163,43,-83.670359,39.856629
61345,2019,OHH1,PHN11_PHW65_0369/PHT69,2019-06-07,158,288,2019-10-15,12.44932462,6.6,5,163,43,-83.670359,39.856629
61346,2019,OHH1,PHN11_PHW65_0343/PHT69,2019-06-07,158,288,2019-10-15,11.76185565,6.6,5,163,43,-83.670359,39.856629
61347,2019,OHH1,PHN11_PHW65_0604/PHT69,2019-06-07,158,288,2019-10-15,14.2215593,6.6,5,163,43,-83.670359,39.856629
61348,2019,OHH1,PHN11_PHW65_0354/PHT69,2019-06-07,158,288,2019-10-15,11.83783663,6.6,5,163,43,-83.670359,39.856629
61349,2019,OHH1,PHN11_PHW65_0035/PHT69,2019-06-07,158,288,2019-10-15,13.45123351,6.6,5,163,43,-83.670359,39.856629
61350,2019,OHH1,PHN11_PHW65_0312/PHT69,2019-06-07,158,288,2019-10-15,12.93074935,6.6,5,163,43,-83.670359,39.856629
61351,2019,OHH1,PHN11_PHW65_0065/PHT69,2019-06-07,158,288,2019-10-15,13.45146463,6.6,5,163,43,-83.670359,39.856629
61352,2019,OHH1,PHN11_PHW65_0167/PHT69,2019-06-07,158,288,2019-10-15,12.67605417,6.6,5,163,43,-83.670359,39.856629
61353,2019,OHH1,PHN11_PHW65_0322/PHT69,2019-06-07,158,288,2019-10-15,7.751793331,6.6,5,163,43,-83.670359,39.856629
61354,2019,OHH1,PHN11_PHW65_0274/PHT69,2019-06-07,158,288,2019-10-15,14.54553295,6.6,5,163,43,-83.670359,39.856629
61355,2019,OHH1,F42/OH43,2019-06-07,158,288,2019-10-15,10.93935432,6.6,5,163,43,-83.670359,39.856629
61356,2019,OHH1,PHN11_PHW65_0258/PHT69,2019-06-07,158,288,2019-10-15,12.86886674,6.6,5,163,43,-83.670359,39.856629
61357,2019,OHH1,PHN11_PHW65_0614/PHT69,2019-06-07,158,288,2019-10-15,15.01285931,6.6,5,163,43,-83.670359,39.856629
61358,2019,OHH1,PHN11_PHW65_0448/PHT69,2019-06-07,158,288,2019-10-15,14.46637406,6.6,5,163,43,-83.670359,39.856629
61359,2019,OHH1,PHN11_PHW65_0577/PHT69,2019-06-07,158,288,2019-10-15,14.44482204,6.6,5,163,43,-83.670359,39.856629
61360,2019,OHH1,PHN11_PHW65_0056/PHT69,2019-06-07,158,288,2019-10-15,13.85326823,6.6,5,163,43,-83.670359,39.856629
61361,2019,OHH1,PHN11_PHW65_0260/PHT69,2019-06-07,158,288,2019-10-15,13.16926607,6.6,5,163,43,-83.670359,39.856629
61362,2019,OHH1,PHN11_PHW65_0155/PHT69,2019-06-07,158,288,2019-10-15,13.32931726,6.6,5,163,43,-83.670359,39.856629
61363,2019,OHH1,PHN11_PHW65_0548/PHT69,2019-06-07,158,288,2019-10-15,12.05017891,6.6,5,163,43,-83.670359,39.856629
61364,2019,OHH1,PHN11_PHW65_0074/PHT69,2019-06-07,158,288,2019-10-15,14.40934499,6.6,5,163,43,-83.670359,39.856629
61365,2019,OHH1,B37/OH43,2019-06-07,158,288,2019-10-15,13.22704628,6.6,5,163,43,-83.670359,39.856629
61366,2019,OHH1,PHN11_PHW65_0023/PHT69,2019-06-07,158,288,2019-10-15,6.78986835,6.6,5,163,43,-83.670359,39.856629
61367,2019,OHH1,PHN11_PHW65_0048/PHT69,2019-06-07,158,288,2019-10-15,10.86984473,6.6,5,163,43,-83.670359,39.856629
61368,2019,OHH1,PHN11_PHW65_0315/PHT69,2019-06-07,158,288,2019-10-15,13.53981057,6.6,5,163,43,-83.670359,39.856629
61369,2019,OHH1,PHN11_PHW65_0300/PHT69,2019-06-07,158,288,2019-10-15,14.06139255,6.6,5,163,43,-83.670359,39.856629
61370,2019,OHH1,PHN11_PHW65_0011/PHT69,2019-06-07,158,288,2019-10-15,13.45400696,6.6,5,163,43,-83.670359,39.856629
61371,2019,OHH1,MO44_PHW65_0171/PHT69,2019-06-07,158,288,2019-10-15,12.75024397,6.6,5,163,43,-83.670359,39.856629
61372,2019,OHH1,MO44_PHW65_0074/PHT69,2019-06-07,158,288,2019-10-15,12.92999821,6.6,5,163,43,-83.670359,39.856629
61373,2019,OHH1,MO44/PHT69,2019-06-07,158,288,2019-10-15,12.845928,6.6,5,163,43,-83.670359,39.856629
61374,2019,OHH1,MO44_PHW65_0167/PHT69,2019-06-07,158,288,2019-10-15,12.29193132,6.6,5,163,43,-83.670359,39.856629
61375,2019,OHH1,MO44_PHW65_0139/PHT69,2019-06-07,158,288,2019-10-15,13.63197001,6.6,5,163,43,-83.670359,39.856629
